
 10,20,30,10 
 10,20,30,10 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,0,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
 0,0,1,0 
